Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.
29/03/2016	08	4	2	3	0.1	7	28	10	38	44	0.1	18	20.2	46	1000	330	0
29/03/2016	09	3	2	3	0.1	3	17	8	21	62	0.4	100	21.6	39	1000	503	0
29/03/2016	10	3	1	3	0.2	3	10	6	14	71	1	277	22.6	35	1000	727	0
29/03/2016	11	2	1	3	0.1	2	6	5	9	82	1.2	268	23.7	31	1000	849	0
29/03/2016	12	3	2	3	0.1	2	5	6	7	87	1.2	250	23.9	33	999	903	0
29/03/2016	13	4	3	3	0.1	2	8	7	11	88	1.4	184	23.4	39	999	898	0
29/03/2016	14	4	4	3	0.1	2	9	6	12	88	1.6	166	22	44	998	841	0
29/03/2016	15	4	3	3	0.1	2	10	5	13	88	1.5	164	21.5	48	997	700	0
29/03/2016	16	4	3	3	0.1	2	11	5	14	87	1.1	164	21.7	47	997	531	0
29/03/2016	17	5	3	3	0.1	2	15	11	18	75	0.6	141	20.7	54	997	316	0
29/03/2016	18	4	3	3	0.1	2	13	8	15	76	0.4	179	20.3	54	998	105	0
29/03/2016	19	4	3	3	0.1	2	12	8	14	77	0.3	209	18.9	55	998	1	0
29/03/2016	20	5	4	3	0.1	2	15	7	17	67	0.2	234	17.5	64	998	0	0
29/03/2016	21	5	4	3	0.1	2	14	6	16	66	0.2	243	16.9	62	998	0	0
29/03/2016	22	5	4	3	0.2	2	40	7	42	27	0.1	1	16.1	65	998	0	0
29/03/2016	23	6	4	3	0.2	2	23	11	26	33	0.2	334	14.3	67	998	0	0
30/03/2016	00	5	4	3	0.4	2	14	8	16	42	0.7	331	13.1	69	998	0	0
30/03/2016	01	6	5	3	0.3	2	10	10	12	47	0.3	329	12.7	70	998	0	0
30/03/2016	02	6	5	3	0.2	2	11	15	13	42	0.3	325	11.7	73	997	0	0
30/03/2016	03	6	4	3	0.1	2	10	8	12	39	0.4	325	10.9	75	997	0	0
30/03/2016	04	6	5	3	0.2	2	14	11	16	37	0.8	321	10.4	76	996	0	0
30/03/2016	05	6	5	3	0.1	2	17	9	19	38	0.7	333	10.4	76	996	0	0
30/03/2016	06	7	6	3	0.1	3	23	9	26	35	0.9	332	11	73	996	0	0
30/03/2016	07	10	6	3	0.2	9	41	27	55	16	0.2	3	12.2	68	997	109	0
30/03/2016	08	9	5	3	0.3	16	47	28	72	30	0.2	336	16.4	55	997	331	0
30/03/2016	09	6	4	3	0.2	6	31	14	40	56	0.1	178	18.9	49	997	534	0
30/03/2016	10	9	7	3	0.3	11	43	21	60	54	0.2	144	20.3	49	997	714	0
30/03/2016	11	5	4	3	0.2	4	24	9	30	83	0.4	161	21.5	41	997	845	0
30/03/2016	12	4	2	3	0.1	2	13	5	16	95	0.7	139	22.2	38	996	872	0
30/03/2016	13	4	3	3	0.1	3	13	5	16	98	0.9	147	21.4	42	996	895	0
30/03/2016	14	3	3	3	0.1	2	11	5	12	105	0.7	140	21	42	995	521	0
30/03/2016	15	4	3	3	0.1	2	9	5	11	100	0.6	128	20.9	46	994	545	0
30/03/2016	16	3	2	3	0.1	2	11	5	13	91	0.3	132	21.1	49	993	360	0
30/03/2016	17	3	2	3	0.2	2	14	7	17	93	0.3	148	20.5	42	993	194	0
30/03/2016	18	4	3	3	0.3	2	17	8	19	86	0.1	152	20.2	41	992	91	0
30/03/2016	19	5	3	3	0.3	2	26	12	30	74	0.1	169	18.6	44	992	1	0
30/03/2016	20	7	5	3	0.3	2	19	13	21	85	0.1	242	17.3	52	992	0	0
30/03/2016	21	7	6	3	0.3	2	48	12	51	42	0.1	30	16.4	62	992	0	0
30/03/2016	22	10	7	3	0.3	3	52	23	57	9	0.1	9	15.2	63	992	0	0
30/03/2016	23	10	7	3	0.3	3	36	20	40	18	0.1	30	14.7	64	992	0	0
31/03/2016	00	10	8	3	0.3	6	30	14	38	34	0.5	44	14.7	71	992	0	0
31/03/2016	01	10	10	3	0.1	2	10	11	11	60	0.9	346	13.7	85	990	0	0
31/03/2016	02	12	10	3	0.1	2	10	13	12	61	1.2	326	13.7	81	989	0	0
31/03/2016	03	8	7	3	0.1	2	12	12	14	56	1.1	324	14	75	988	0	0
31/03/2016	04	8	6	3	0.1	2	22	19	23	39	0.6	313	14.3	69	988	0	0
31/03/2016	05	8	7	3	0.2	2	27	15	29	31	0.2	166	14.3	68	988	0	0
31/03/2016	06	12	10	3	0.2	2	23	15	25	36	0.2	206	13	73	989	0	0
31/03/2016	07	15	12	3	0.3	24	45	24	82	14	0.2	54	13	75	990	78	0
31/03/2016	08	12	9	3	0.3	11	36	19	53	33	0.2	20	16.6	64	990	342	0
31/03/2016	09	9	7	3	0.2	4	23	17	30	60	0.6	79	20	51	990	525	0
31/03/2016	10	6	4	3	0.2	2	8	23	11	80	1.7	310	22.2	38	990	701	0
31/03/2016	11	5	3	3	0.2	2	8	27	11	83	1.9	305	22.5	33	990	766	0
31/03/2016	12	6	2	3	0.2	2	7	35	8	88	2.5	290	22.6	31	990	833	0
31/03/2016	13	3	1	3	0.4	2	4	16	7	103	2.4	305	23.2	22	990	912	0
31/03/2016	14	4	2	3	0.4	2	6	20	8	99	2.3	312	22.5	24	991	775	0
31/03/2016	15	7	2	3	0.3	2	9	40	12	92	2.7	306	22.1	24	991	689	0
31/03/2016	16	7	1	3	0.4	2	10	42	13	85	3	312	20.7	26	991	457	0
31/03/2016	17	4	1	3	0.5	2	5	19	7	94	2.9	319	19.9	27	991	336	0
31/03/2016	18	2	1	3	0.4	2	6	6	8	93	2.2	328	18.5	29	992	115	0
31/03/2016	19	5	1	3	0.4	2	15	28	17	78	1.5	312	17	31	992	2	0
31/03/2016	20	2	1	3	0.4	2	10	8	12	78	1	331	16.1	34	993	0	0
31/03/2016	21	1	1	3	0.4	2	5	2	7	82	1.7	335	16.4	35	994	0	0
31/03/2016	22	1	1	3	0.3	2	4	4	6	85	2.3	349	16.3	34	995	0	0
31/03/2016	23	1	1	3	0.4	2	4	5	6	88	2.7	355	16	33	995	0	0
01/04/2016	00	1	1	3	0.4	2	4	1	6	88	1.8	331	15.3	33	996	0	0
01/04/2016	01	1	1	3	0.4	2	4	1	6	86	1.7	337	14.5	34	996	0	0
01/04/2016	02	1	1	3	0.4	2	4	1	6	82	1.4	333	13.4	36	995	0	0
01/04/2016	03	1	1	3	0.5	2	4	3	6	79	1.3	322	12.3	38	995	0	0
01/04/2016	04	1	1	3	0.4	2	5	4	7	81	1.7	316	12.4	37	995	0	0
01/04/2016	05	4	1	3	0.4	2	11	17	13	67	1.1	305	11.6	38	995	0	0
01/04/2016	06	7	2	3	0.4	2	19	40	21	54	0.8	297	10.4	41	995	1	0
01/04/2016	07	5	1	3	0.3	2	13	29	16	66	2	312	11.4	37	995	130	0
01/04/2016	08	2	1	3	0.3	2	8	6	10	75	2	329	12.9	35	995	360	0
01/04/2016	09	1	1	3	0.4	3	5	2	9	79	1.3	349	15.1	33	995	562	0
01/04/2016	10	1	1	3	0.2	2	5	2	7	83	0.7	20	16.4	34	995	745	0
01/04/2016	11	2	1	3	0.1	2	6	6	9	83	1.4	101	16.1	36	996	864	0
01/04/2016	12	3	1	3	0.1	2	5	9	7	87	1.8	138	15.6	40	995	925	0
01/04/2016	13	2	1	3	0.1	2	4	3	6	90	1.7	141	15.5	44	995	921	0
01/04/2016	14	1	1	3	0.1	2	4	2	7	95	1.6	138	15.7	45	995	855	0
01/04/2016	15	2	1	3	0.1	2	4	3	7	97	1.5	122	15.7	48	995	709	0
01/04/2016	16	2	1	3	0.1	2	5	3	6	95	1.2	117	15.4	52	995	580	0
01/04/2016	17	2	1	3	0.1	2	4	3	6	91	1.3	120	14.9	59	995	329	0
01/04/2016	18	2	1	3	0.1	2	4	3	6	86	0.9	125	14.3	64	996	112	0
01/04/2016	19	2	1	3	0.1	2	5	3	6	85	0.7	137	13.6	67	996	3	0
01/04/2016	20	3	2	3	0.1	2	6	3	8	81	0.3	207	13.2	68	996	0	0
01/04/2016	21	4	3	3	0.1	2	14	4	16	64	0.4	260	12.5	71	996	0	0
01/04/2016	22	2	2	3	0.1	2	10	3	12	65	0.4	282	11.9	73	996	0	0
01/04/2016	23	4	3	3	0.1	2	21	9	23	39	0.4	311	10.3	77	996	0	0
02/04/2016	00	4	3	3	0.1	2	14	6	16	40	0.7	328	9.3	81	996	0	0
02/04/2016	01	5	3	3	0.1	2	9	8	10	53	0.7	318	9.7	81	996	0	0
02/04/2016	02	5	2	3	0.1	2	10	7	12	54	0.6	322	9.7	80	995	0	0
02/04/2016	03	5	3	3	0.1	2	10	7	11	48	0.6	329	8.7	82	995	0	0
02/04/2016	04	4	3	3	0.1	2	16	5	18	32	0.5	337	7.8	84	995	0	0
02/04/2016	05	4	3	3	0.1	2	15	5	17	32	0.8	329	7.4	84	994	0	0
02/04/2016	06	4	3	3	0.1	2	17	5	19	30	0.5	331	7.1	84	994	2	0
02/04/2016	07	5	3	3	0.1	3	19	14	23	34	0.3	328	9.2	78	995	128	0
02/04/2016	08	6	3	3	0.1	3	17	23	21	53	0.2	302	13.3	63	995	356	0
02/04/2016	09	4	2	3	0.1	3	14	12	18	76	0.1	239	15.9	51	996	561	0
02/04/2016	10	2	2	3	0.1	2	9	4	12	87	0.4	197	16.8	46	996	745	0
02/04/2016	11	2	2	3	0.1	2	6	3	8	99	0.8	212	17.4	43	996	867	0
02/04/2016	12	5	2	3	0.1	2	4	7	6	102	1.1	199	18.1	42	996	927	0
02/04/2016	13	5	4	3	0.1	2	7	6	9	101	1.4	154	17.7	53	995	911	0
02/04/2016	14	3	3	3	0.1	2	5	5	7	99	1.7	157	17.2	62	994	855	0
02/04/2016	15	2	2	3	0.1	2	5	3	6	97	2.1	165	16.7	67	994	708	0
02/04/2016	16	2	2	3	0.1	2	5	3	7	97	1.8	170	16.9	66	994	535	0
02/04/2016	17	2	1	3	0.1	2	5	2	7	95	1.9	168	16.4	68	994	324	0
02/04/2016	18	2	1	3	0.1	2	6	3	8	91	1.3	177	15.8	71	995	98	0
02/04/2016	19	2	2	3	0.1	2	5	2	6	94	0.6	205	15	72	995	1	0
02/04/2016	20	2	1	3	0.1	2	5	3	7	89	0.1	191	14.6	74	996	0	0
02/04/2016	21	2	1	3	0.1	2	6	4	8	89	0.1	208	14.3	76	996	0	0
02/04/2016	22	2	1	3	0.1	2	5	3	7	86	0.1	285	14	77	997	0	0
02/04/2016	23	4	3	3	0.1	2	38	6	39	34	0.1	15	13.5	79	997	0	0
03/04/2016	00	5	4	3	0.1	2	31	9	32	28	0.2	355	13.1	79	996	0	0
03/04/2016	01	4	3	3	0.1	2	14	6	15	41	0.3	330	12	82	996	0	0
03/04/2016	02	4	3	3	0.1	2	9	4	10	47	0.6	325	11.7	85	995	0	0
03/04/2016	03	3	2	3	0.1	2	6	4	8	50	0.6	327	11.9	84	995	0	0
03/04/2016	04	5	4	3	0.1	2	7	7	10	48	0.4	316	11.6	84	994	0	0
03/04/2016	05	7	6	3	0.1	2	11	9	13	52	0.1	238	11.6	85	994	0	0
03/04/2016	06	6	5	3	0.2	2	23	7	25	25	0.3	355	10	87	995	2	0
03/04/2016	07	6	5	3	0.1	2	14	8	16	42	0.5	336	10.7	83	996	119	0
03/04/2016	08	5	3	3	0.2	2	13	10	15	62	0.1	325	14.6	71	996	278	0
03/04/2016	09	4	3	3	0.1	2	9	7	11	85	0.1	249	15.5	68	996	232	0
03/04/2016	10	5	4	3	0.1	2	10	6	13	87	0.3	170	17.1	61	996	698	0
03/04/2016	11	4	3	4	0.2	2	7	5	9	93	0.9	155	17.5	60	996	792	0
03/04/2016	12	2	1	4	0.2	2	5	3	8	103	1.1	155	18.4	48	995	889	0
03/04/2016	13	2	1	4	0.2	2	5	3	7	104	1.2	150	18.4	49	995	888	0
03/04/2016	14	2	1	4	0.2	2	5	3	7	103	1.2	152	18.4	47	994	727	0
03/04/2016	15	2	1	4	0.2	2	4	2	6	103	1.2	158	18	51	994	581	0
03/04/2016	16	2	1	3	0.1	2	5	2	7	96	0.9	150	17.6	64	993	521	0
03/04/2016	17	1	1	3	0.1	2	5	2	7	93	0.9	156	17.5	65	993	348	0
03/04/2016	18	1	1	3	0.1	2	4	2	6	87	0.9	173	16.7	69	993	119	0
03/04/2016	19	1	1	3	0.1	2	5	2	7	85	0.4	174	15.9	70	994	0	0
03/04/2016	20	3	2	3	0.1	2	6	4	8	79	0.1	244	15.4	71	994	0	0
03/04/2016	21	6	5	3	0.3	2	27	7	28	51	0.1	335	14.8	72	995	0	0
03/04/2016	22	6	5	3	0.4	2	28	10	30	35	0.3	334	13.5	74	995	0	0
03/04/2016	23	5	3	3	0.3	2	15	10	17	39	0.3	300	12.5	78	995	0	0
04/04/2016	00	5	4	3	0.2	2	14	9	17	39	0.1	220	12.5	78	994	0	0
04/04/2016	01	5	4	3	0.2	2	18	7	19	47	0.1	196	12.9	78	994	0	0
04/04/2016	02	5	4	4	0.2	2	14	6	17	45	0.4	17	12.6	80	994	0	0
04/04/2016	03	5	4	3	0.1	2	9	6	11	65	0.4	22	12.9	82	993	0	0
04/04/2016	04	5	5	3	0.2	2	12	6	13	50	0.5	357	11.8	84	993	0	0
04/04/2016	05	5	4	3	0.3	2	13	6	15	38	0.4	339	10.7	86	993	0	0
04/04/2016	06	9	7	3	0.3	3	31	11	35	15	0.3	346	11.3	84	993	0	0
04/04/2016	07	12	8	4	0.4	13	50	16	71	8	0.1	44	13.3	79	993	35	0
04/04/2016	08	9	7	4	0.3	21	41	17	73	26	0.1	3	15.8	71	993	344	0
04/04/2016	09	9	7	4	0.3	4	27	12	34	58	0.3	147	17	68	993	427	0
04/04/2016	10	7	6	4	0.1	3	15	8	18	76	0.3	148	17.2	73	993	505	0
04/04/2016	11	5	4	4	0.1	2	12	7	15	79	0.4	124	17.8	70	991	520	0
04/04/2016	12	5	4	4	0.1	2	10	6	12	88	0.7	154	18	67	990	765	0
04/04/2016	13	6	5	4	0.1	2	7	7	8	81	0.9	163	17.9	72	989	811	0
04/04/2016	14	7	6	4	0.1	2	7	9	9	82	0.7	143	18.5	71	988	530	0
04/04/2016	15	10	8	4	0.1	2	8	12	10	74	1	146	17.5	79	987	199	0
04/04/2016	16	10	8	3	0.1	2	7	13	9	68	0.5	189	17.1	80	986	76	0.1
04/04/2016	17	10	8	3	0.1	2	13	12	15	58	0.3	137	16.2	88	986	45	0.4
04/04/2016	18	10	8	3	0.1	2	20	12	22	51	0.1	142	16.1	91	986	15	0.1
04/04/2016	19	10	9	3	0.1	2	21	11	23	40	0.2	13	15.8	93	985	0	0.3
04/04/2016	20	11	9	3	0.1	2	13	11	14	46	0.1	18	15.2	96	985	0	0.4
04/04/2016	21	10	9	3	0.1	2	11	11	13	48	0.1	50	15	97	985	0	0.8
04/04/2016	22	10	9	3	0.1	2	10	10	13	50	0.1	39	14.6	98	984	0	1.8
04/04/2016	23	9	8	3	0.1	2	9	9	11	51	0.1	124	14.6	99	984	0	0.3
05/04/2016	00	8	7	3	0.1	2	6	8	8	49	0.1	210	14.5	99	983	0	0.2
05/04/2016	01	8	7	3	0.1	2	4	8	6	50	0.1	219	14.4	100	983	0	0
05/04/2016	02	6	6	3	0.1	2	5	6	7	53	0.5	230	13.7	100	982	0	0.8
05/04/2016	03	2	1	3	0.2	2	15	2	18	71	0.8	313	11.2	99	982	0	1.1
05/04/2016	04	1	1	3	0.1	2	6	1	9	82	2	314	11.5	96	981	0	0.2
05/04/2016	05	1	1	4	0.1	2	6	1	8	85	1.7	326	11.8	86	981	0	0
05/04/2016	06	1	1	4	0.2	2	10	1	12	93	1.1	330	12.4	78	981	0	0
05/04/2016	07	3	1	4	0.3	2	20	13	22	65	0.1	301	13.3	75	982	109	0
05/04/2016	08	3	1	4	0.4	3	16	14	20	64	0.2	306	15.1	70	982	341	0
05/04/2016	09	1	1	4	0.4	2	8	4	9	71	0.3	304	16.1	67	983	434	0
05/04/2016	10	1	1	4	0.2	2	6	1	8	77	0.3	20	17.1	62	984	619	0
05/04/2016	11	1	1	4	0.2	2	6	1	8	83	0.1	102	17.6	59	984	607	0
05/04/2016	12	1	1	4	0.2	2	8	2	10	83	0.2	116	17.4	59	985	406	0
05/04/2016	13	1	1	4	0.2	2	7	2	9	84	0.7	78	16.6	63	985	311	0
05/04/2016	14	1	1	3	0.2	2	5	1	8	75	0.8	29	16	71	986	296	0
05/04/2016	15	1	1	4	0.1	2	7	1	9	65	0.3	352	15.4	75	986	202	0
05/04/2016	16	1	1	3	0.1	2	7	1	9	60	0.1	312	15.5	76	987	129	0
05/04/2016	17	2	1	3	0.1	2	13	6	16	53	0.1	240	15.2	78	987	45	0.1
05/04/2016	18	1	1	3	0.1	2	16	1	18	45	0.2	298	14.7	81	987	10	0
05/04/2016	19	1	1	3	0.2	2	11	1	13	52	0.5	331	15	76	988	0	0
05/04/2016	20	1	1	3	0.3	2	6	1	8	70	2.4	354	15.4	71	989	0	0
05/04/2016	21	1	1	3	0.3	2	5	1	7	79	1.4	34	15	73	990	0	0
05/04/2016	22	1	1	3	0.1	2	4	1	6	68	1.2	59	13.7	90	992	0	0.1
05/04/2016	23	1	1	3	0.1	2	4	1	6	71	0.2	71	13.2	95	992	0	0
06/04/2016	00	1	1	3	0.1	2	5	1	7	59	0.1	352	12.8	96	992	0	0
06/04/2016	01	2	1	3	0.1	3	4	2	7	52	0.1	302	12.4	96	992	0	0
06/04/2016	02	2	1	3	0.2	2	5	2	7	60	0.1	273	12.6	96	992	0	0
06/04/2016	03	1	1	3	0.2	2	6	2	8	62	0.1	32	13.8	87	991	0	0
06/04/2016	04	2	1	3	0.3	2	5	2	8	72	0.1	147	14.5	80	991	0	0
06/04/2016	05	2	2	3	0.3	2	12	3	14	57	0.1	173	14.3	82	992	0	0
06/04/2016	06	2	2	3	0.2	2	21	3	23	36	0.1	342	13.9	86	993	0	0
06/04/2016	07	4	3	3	0.3	5	36	5	43	24	0.1	346	14.8	82	993	6	0
06/04/2016	08	6	3	3	0.2	4	32	10	37	26	0.1	307	15.6	79	994	69	0
06/04/2016	09	3	2	3	0.3	2	8	5	11	69	2	19	17.3	67	994	277	0
06/04/2016	10	3	2	3	0.2	2	6	5	7	73	2.1	17	17.7	61	995	191	0
06/04/2016	11	3	2	3	0.1	2	7	5	9	72	1.6	18	18.2	58	995	238	0
06/04/2016	12	3	2	3	0.1	2	6	6	9	76	1.6	27	19.7	52	995	589	0
06/04/2016	13	3	2	3	0.1	2	5	8	7	79	0.7	37	21.2	47	994	746	0
06/04/2016	14	3	2	3	0.1	2	5	7	7	84	1.1	87	21.2	45	994	743	0
06/04/2016	15	3	2	3	0.1	2	5	7	7	84	1.1	71	21.5	44	994	568	0
06/04/2016	16	4	2	3	0.1	2	5	8	7	83	1.4	42	21.6	42	994	457	0
06/04/2016	17	2	1	3	0.1	2	6	5	9	84	1.3	78	20.3	45	994	249	0
06/04/2016	18	2	2	3	0.1	3	6	5	9	80	1.2	74	19.3	49	994	97	0
06/04/2016	19	2	2	3	0.1	2	10	4	11	79	1.1	59	17.6	53	995	5	0
06/04/2016	20	3	2	3	0.1	2	12	4	13	74	0.6	72	17.2	56	995	0	0
06/04/2016	21	3	2	3	0.1	2	14	5	15	65	0.2	47	16.7	61	996	0	0
06/04/2016	22	3	2	3	0.1	2	7	4	9	78	0.2	74	16.6	62	996	0	0
06/04/2016	23	3	2	3	0.1	2	6	4	8	77	0.1	120	16.3	65	996	0	0
07/04/2016	00	4	3	3	0.1	2	5	5	7	80	0.1	110	15.6	70	996	0	0
07/04/2016	01	6	5	3	0.1	2	9	7	11	64	0.1	243	15.1	73	996	0	0
07/04/2016	02	7	6	3	0.1	2	13	13	15	46	0.2	294	14.3	78	996	0	0
07/04/2016	03	6	5	3	0.1	2	13	7	15	34	0.4	326	12.9	84	995	0	0
07/04/2016	04	6	5	3	0.1	2	16	6	18	28	0.3	1	12.6	86	995	0	0
07/04/2016	05	6	5	3	0.1	2	19	7	20	13	0.4	343	11.9	89	995	0	0
07/04/2016	06	6	5	3	0.2	2	18	7	21	17	0.8	330	12.2	88	996	1	0
07/04/2016	07	7	6	3	0.1	3	23	9	28	23	0.7	325	13.4	84	996	90	0
07/04/2016	08	10	8	3	0.1	3	19	12	24	45	0.3	337	16.3	71	996	304	0
07/04/2016	09	6	5	3	0.1	3	11	9	15	79	0.1	237	19	56	996	516	0
07/04/2016	10	3	2	3	0.2	2	6	5	9	90	0.6	216	19.7	48	996	707	0
07/04/2016	11	3	2	3	0.1	2	6	7	8	92	0.8	158	20.2	46	996	783	0
07/04/2016	12	4	3	3	0.1	2	7	6	10	86	1.2	134	19.5	54	996	821	0
07/04/2016	13	4	3	3	0.1	2	6	4	8	90	1.4	120	18.2	66	996	785	0
07/04/2016	14	4	4	3	0.1	2	5	4	7	94	1.1	139	17.4	69	996	486	0
07/04/2016	15	4	3	3	0.1	2	5	5	7	96	0.8	152	18.1	64	995	681	0
07/04/2016	16	4	3	3	0.1	2	5	4	7	96	0.9	145	18.1	63	995	553	0
07/04/2016	17	4	3	3	0.1	2	6	4	8	90	0.9	162	17.4	72	995	337	0
07/04/2016	18	4	3	3	0.1	2	5	4	8	90	0.8	181	17.3	72	994	127	0
07/04/2016	19	4	3	3	0.1	2	5	4	6	90	0.6	198	16.3	71	994	5	0
07/04/2016	20	4	3	3	0.1	2	6	4	8	84	0.2	198	15.7	75	995	0	0
07/04/2016	21	5	3	3	0.1	2	5	6	7	78	0.1	209	15.3	79	995	0	0
07/04/2016	22	6	4	3	0.1	2	16	7	18	49	0.1	270	14.1	82	994	0	0
07/04/2016	23	6	6	3	0.1	2	14	8	16	29	0.6	324	12	87	994	0	0
08/04/2016	00	7	6	3	0.1	2	10	8	12	31	0.3	341	11.5	89	993	0	0
08/04/2016	01	6	5	3	0.1	2	13	7	16	32	0.1	20	11.9	88	993	0	0
08/04/2016	02	7	6	3	0.1	2	9	7	12	49	0.1	24	13	83	992	0	0
08/04/2016	03	6	5	3	0.1	2	6	6	8	62	0.3	56	13.3	84	992	0	0
08/04/2016	04	4	3	3	0.1	2	7	4	8	75	0.5	37	14.3	77	992	0	0
08/04/2016	05	11	10	3	0.1	2	18	12	20	40	0.4	356	13.2	80	992	0	0
08/04/2016	06	7	6	3	0.1	4	33	9	39	25	0.3	4	13.2	78	992	0	0
08/04/2016	07	2	1	3	0.2	3	13	3	16	65	1	11	14.3	66	992	46	0
08/04/2016	08	4	3	3	0.2	2	13	6	16	60	1.8	352	12.9	70	993	31	0.1
08/04/2016	09	1	1	3	0.1	2	8	1	10	75	2.4	355	10.9	73	993	39	0
08/04/2016	10	1	1	3	0.2	2	7	1	9	87	1.4	353	11.3	67	994	65	0
08/04/2016	11	1	1	3	0.3	2	7	1	9	87	1.6	355	12.3	60	994	223	0
08/04/2016	12	1	1	3	0.4	2	5	1	7	90	1	50	15	48	994	876	0
08/04/2016	13	1	1	3	0.5	2	4	2	7	97	1.3	142	14.6	57	994	850	0
08/04/2016	14	1	1	3	0.5	2	4	1	7	99	1.1	153	15	57	993	877	0
08/04/2016	15	1	1	3	0.5	2	5	1	8	100	1.2	150	15.4	53	993	800	0
08/04/2016	16	1	1	3	0.5	2	5	1	7	103	1.1	139	15.3	53	994	587	0
08/04/2016	17	1	1	3	0.5	2	6	1	8	106	1	163	15.1	53	994	345	0
08/04/2016	18	1	1	3	0.5	2	5	1	8	105	0.8	163	14.9	56	995	144	0
08/04/2016	19	1	1	3	0.4	2	6	2	7	92	0.4	202	14	60	995	4	0
08/04/2016	20	3	2	3	0.5	2	20	3	22	64	0.3	251	13	63	996	0	0
08/04/2016	21	2	2	3	0.5	2	18	3	20	72	0.7	263	12.5	67	997	0	0
08/04/2016	22	2	2	3	0.4	2	12	2	13	80	0.6	257	12.2	69	998	0	0
08/04/2016	23	2	1	3	0.4	2	9	2	11	84	0.3	253	11.9	70	998	0	0
09/04/2016	00	5	4	3	0.4	2	12	5	15	60	0.3	319	10	75	997	0	0
09/04/2016	01	7	6	3	0.2	2	12	8	14	46	0.5	335	8.7	81	997	0	0
09/04/2016	02	7	6	3	0.1	2	13	7	15	49	0.2	284	9.6	77	996	0	0
09/04/2016	03	3	2	3	0.2	2	10	3	13	46	0.2	321	10	67	996	0	0
09/04/2016	04	2	1	3	0.2	2	10	2	12	41	0.5	315	10.1	61	995	0	0
09/04/2016	05	1	1	3	0.2	2	9	2	10	48	0.6	309	10.2	59	996	0	0
09/04/2016	06	1	1	3	0.3	2	7	2	9	61	1.3	289	11.7	50	996	8	0
09/04/2016	07	3	1	3	0.3	2	8	8	11	66	1.3	289	13.4	42	996	171	0
09/04/2016	08	1	1	3	0.5	2	7	2	10	70	0.3	269	14.7	37	995	404	0
09/04/2016	09	1	1	3	0.6	2	6	2	8	81	0.4	258	16.4	33	995	606	0
09/04/2016	10	2	1	3	0.4	2	5	4	8	85	1.2	267	17.9	32	995	773	0
09/04/2016	11	2	1	4	0.1	2	5	4	7	89	0.6	281	20	29	995	896	0
09/04/2016	12	1	1	4	0.1	2	4	2	6	94	1	270	20.9	29	994	954	0
09/04/2016	13	1	1	4	0.1	2	4	2	6	97	1.1	281	22.3	26	993	955	0
09/04/2016	14	1	1	4	0.1	2	4	1	6	99	1	265	23	25	992	890	0
09/04/2016	15	1	1	4	0.1	2	4	2	7	99	0.8	286	23.7	24	992	746	0
09/04/2016	16	2	2	4	0.1	2	5	4	8	101	1.5	188	21.5	37	992	569	0
09/04/2016	17	3	2	3	0.1	2	6	6	8	102	1.8	194	20.6	39	992	359	0
09/04/2016	18	4	3	3	0.1	2	6	5	8	94	1.5	199	19.2	50	992	137	0
09/04/2016	19	4	3	3	0.1	2	8	4	10	88	0.5	209	18.1	52	992	5	0
09/04/2016	20	4	3	3	0.1	2	9	6	10	82	0.1	131	16.9	52	993	0	0
09/04/2016	21	9	8	3	0.1	2	12	10	14	77	0.1	195	16.4	55	994	0	0
09/04/2016	22	7	6	3	0.1	2	25	9	27	51	0.1	66	15.2	60	993	0	0
09/04/2016	23	7	6	3	0.1	2	22	8	24	32	0.1	330	12.6	69	993	0	0
10/04/2016	00	5	5	3	0.1	2	14	6	16	40	0.1	347	12.1	73	993	0	0
10/04/2016	01	8	7	3	0.1	3	40	9	45	8	0.1	15	12.6	73	992	0	0
10/04/2016	02	8	7	3	0.1	2	12	9	14	39	0.1	348	11	74	992	0	0
10/04/2016	03	6	5	3	0.1	2	15	7	17	33	0.1	29	10.8	76	991	0	0
10/04/2016	04	6	5	3	0.1	2	14	7	16	32	0.1	13	10.6	75	991	0	0
10/04/2016	05	7	6	3	0.1	2	22	8	24	18	0.1	11	10.4	77	990	0	0
10/04/2016	06	6	6	3	0.1	2	17	7	19	24	0.1	1	9.2	80	991	7	0
10/04/2016	07	7	6	3	0.1	3	17	8	21	29	0.1	9	10.9	80	991	159	0
10/04/2016	08	8	8	3	0.1	2	12	9	14	57	0.1	66	14.9	74	991	368	0
10/04/2016	09	7	6	3	0.1	2	8	7	10	75	0.1	127	16.2	77	991	498	0
10/04/2016	10	6	5	3	0.1	2	7	7	9	79	0.1	161	16.4	77	991	627	0
10/04/2016	11	6	5	3	0.2	2	7	6	10	81	0.1	155	17.4	74	990	859	0
10/04/2016	12	6	5	3	0.2	2	6	6	9	86	0.2	152	17.8	72	990	899	0
10/04/2016	13	4	4	3	0.2	2	6	5	8	85	0.6	140	17.9	77	989	877	0
10/04/2016	14	3	2	3	0.1	2	5	3	7	88	0.6	148	18.2	78	989	895	0
10/04/2016	15	4	3	3	0.1	2	6	4	7	82	0.5	149	18.1	78	988	682	0
